song_id	song_name	artist_id	artist_name	popularity	explicit	song_type	track_number	num_artists	num_available_markets	release_date	duration_ms	key	mode	time_signature	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	valence	tempo
5KFEB8X5Xmpmsv5j8rHjML	Você Não é de Bar - Ao Vivo	['1oSgjdbgLYULVmEBojPRw8', '6m6e7D2TnV0aYMllFFwMxu']	['Fernando & Sorocaba', 'Guilherme & Benuto']	54	False	Collaboration	1	2	184	2020-12-04	151950	9	1	4	0.309	0.622	0.934	0	0.391	-2.01	0.107	0.922	169.999
4CPhkF6SboNZoZfjgaEYME	Irmão DQbrada!	['7q1aEytv83jXNECmyaMhgn', '53iGNetIf91uZx4Jb54cgb']	['Costa Gold', 'Haikaiss']	60	False	Collaboration	1	2	181	2019-08-30	360559	10	0	4	0.228	0.896	0.758	0	0.101	-5.334	0.422	0.764	133.93
4NzMOnvSJVNKF7nw5NkXIP	bury a friend	['6qqNVTkY8uBg9cP3Jd7DAH']	['Billie Eilish']	1	False	Solo	1	1	0	2019-01-30	193143	8	1	4	0.74	0.905	0.389	0.162	0.106	-14.505	0.332	0.196	120.046
3CUPWFarYwA0HJQqzje4UD	Volta Rapariga	['6xrc4RXcso9uKlYWlIANPU']	['Vitinho Imperador']	67	False	Solo	2	1	0	2021-07-13	196371	10	0	4	0.272	0.708	0.735	0.0106	0.0861	-7.082	0.0434	0.962	81.0
3RauEVgRgj1IuWdJ9fDs70	The Man	['06HL4z0CvFAxyc27GXpf02']	['Taylor Swift']	77	False	Solo	4	1	184	2019-08-23	190360	0	1	4	0.0767	0.777	0.658	0	0.0901	-5.191	0.054	0.633	110.048
6MWtB6iiXyIwun0YzU6DFP	Wow.	['246dkjvS1zLTtiykXe5h60']	['Post Malone']	5	True	Solo	1	1	0	2018-12-24	149520	11	0	4	0.163	0.833	0.539	2.1e-06	0.101	-7.399	0.178	0.385	99.947
4wQUopWk9Ed7Ng5qpKN5qd	Volta Bebê, Volta Neném	['1cNPXWhKfjI0fT5EMCnamR', '0RPzmE1iY76tx1eBBXFyYn']	['Dj Guuga', 'DJ Ivis']	71	False	Collaboration	1	2	184	2021-03-27	172972	6	1	4	0.288	0.583	0.918	0	0.0701	-3.612	0.0518	0.836	164.081
49GdoM9fiTXVOx1a6JTokJ	Assalto Perigoso	['7ySZCEP4HFGckYYPK5rqFI']	['Melody']	71	False	Solo	1	1	184	2021-10-14	155417	8	0	4	0.416	0.752	0.727	2.74e-06	0.0816	-9.534	0.0874	0.964	169.971
3Lw41pfko5XMrsHRtlbo2k	Bota a Mão no Chão	['0MkyYYm0OKY2rZohgy750o', '07BaHE7dzguDOawZRVWCsR']	['Felipe Cardoso DJ', 'Mc Fopi']	81	True	Collaboration	1	2	184	2021-01-01	118629	9	1	4	0.331	0.712	0.477	0.0203	0.129	-3.626	0.339	0.415	130.694
4sCgnIAtZWlMfY7h4h8dI0	Super Ex - Ao Vivo	['7MiDcPa6UiV3In7lIM71IN']	['Gusttavo Lima']	57	False	Solo	1	1	184	2021-01-21	171816	0	1	4	0.165	0.847	0.859	0	0.198	-2.661	0.0398	0.776	116.948
4fMjqKYYsvtT6Fvca8lGFl	Sua Mãe Vai Me Amar	['5JG9GISYjRLQUJMH2C6iJ5']	['Turma do Pagode']	69	False	Solo	1	1	184	2018-06-28	183758	8	0	4	0.4	0.571	0.816	0	0.808	-6.011	0.0374	0.942	163.941
0WhDotK0QXigmsrlw0DxKK	Evoluiu	['2UMj7NCbuqy1yUZmiSYGjJ', '07qgzS86XBNsyrY6MAVDAc']	['MC Kevin o Chris', 'Sodré']	62	True	Collaboration	1	2	184	2019-03-15	179644	7	0	4	0.466	0.776	0.465	0	0.363	-6.368	0.434	0.694	149.829
1zB4vmk8tFRmM9UULNzbLB	Thunder	['53XhwfbYqKCa1cC15pYq2q']	['Imagine Dragons']	85	False	Solo	10	1	184	2017-06-23	187146	0	1	4	0.00671	0.605	0.822	0.134	0.147	-4.833	0.0438	0.288	167.997
5qqabIl2vWzo9ApSC317sa	Wonderwall - Remastered	['2DaxqgrOhkeH0fpeiQq2f4']	['Oasis']	80	False	Solo	3	1	156	1995-10-02	258773	2	1	4	0.000452	0.378	0.896	0	0.194	-4.066	0.0407	0.469	174.302
5QhvzLyzSLSkicF3xSRSCf	Probleminha	['0RPzmE1iY76tx1eBBXFyYn', '5Lv2GUVwqmQBPwrTrxucE5']	['DJ Ivis', 'Os Barões Da Pisadinha']	55	False	Collaboration	1	2	184	2021-06-23	193452	7	1	4	0.176	0.724	0.954	0	0.0819	-2.632	0.119	0.896	155.939
4lD7gHKF1e8Y9stQuVezZB	ghostin	['66CXWjxzNUsdJxJ2JdwvnR']	['Ariana Grande']	57	False	Solo	8	1	39	2018-02-07	271466	9	1	4	0.422	0.396	0.358	1.71e-05	0.19	-8.294	0.0292	0.111	103.807
4wcBRRpIfesgcyUtis7PEg	1 step forward, 3 steps back	['1McMsnEElThX1knmY4oliG']	['Olivia Rodrigo']	82	True	Solo	4	1	184	2021-05-21	163586	2	1	4	0.941	0.473	0.203	0	0.126	-12.627	0.102	0.419	168.884
5itOtNx0WxtJmi1TQ3RuRd	Giant (with Rag'n'Bone Man)	['7CajNmpbOovFoOoasH2HaY', '4f9iBmdUOhQWeP7dcAn1pf']	"['Calvin Harris', ""Rag'n'Bone Man""]"	76	False	Collaboration	1	2	184	2019-01-11	229184	1	0	4	0.016	0.807	0.887	0.000503	0.0811	-4.311	0.0361	0.606	122.015
7FGIEAVXfegxngH9Jg6VwA	What A Shame	['6HpIVA13SPof8sYuXRUfxj']	['Leyla Blue']	78	True	Solo	1	1	184	2020-12-09	177200	0	1	4	0.315	0.699	0.463	0	0.0803	-7.828	0.475	0.565	143.99
3iNjNUUuuF5Mjk7tYWAI9N	Pra Te Machucar (feat. Suku Ward)	['738wLrAtLtCtFOLvQBXOXp', '3CDoRporvSjdzTrm99a3gi', '43jyzP3h86XvtC8FQm4ow3', '11mHQVYCOp3dbhqezMJDGq']	['Major Lazer', 'LUDMILLA', 'ÀTTØØXXÁ', 'Suku Ward']	58	False	Collaboration	1	4	19	2021-02-18	157075	11	0	4	0.0013	0.594	0.888	0.000156	0.563	-5.807	0.0588	0.339	129.896
0ABlfvoRn4QnknBadvFIdA	Recaída Sem Compromisso	['5JbQpbeFaKfuZVFzKwaawP']	['MC Rogerinho']	70	False	Solo	1	1	184	2020-12-12	180890	1	1	4	0.168	0.926	0.617	0	0.044	-4.381	0.0584	0.968	132.012
4UUtExOTBaL40eKOaA1Mz6	Chavinho - Ao Vivo	['6jncnjvxMwbLIEYDhwsGlu']	['Raffa Torres']	0	False	Solo	3	1	0	2018-09-07	161002	3	1	4	0.86	0.519	0.284	1.39e-05	0.111	-11.094	0.0371	0.543	129.652
5Ya2WSoqPdAkmohiRZgZGl	Qué Hay Detrás	['7cjh6y0V9SsyCrWSXTzwOs', '0TeVa4xdLB8vdzjsvKH6Ri', '6kaefrHSdAvxhhCVDFTCEL', '6ModsWtBph2rE6zCTVxvZt', '0aMqt2uGLuHj4eI8oXgVzN', '5O8cudluftNZ6PCwRzvYxo', '0veZkZPeWoJQ9gt6VAXlkN']	['RBD', 'Anahí', 'Dulce María', 'Maite Perroni', 'Christian Chávez', 'Christopher von Uckermann', 'Alfonso Herrera']	57	False	Collaboration	10	7	184	2005-01-01	198373	7	0	4	0.0854	0.462	0.87	0	0.0592	-2.89	0.175	0.529	185.746
44a8Iiss69nVepEPdjuRck	Amor Provisório - Ao Vivo	['5exy2LREZrJ6aRzj1SwXQX']	['Bruninho & Davi']	36	False	Solo	1	1	184	2018-07-27	171523	10	1	4	0.182	0.539	0.958	0	0.736	-4.732	0.0536	0.822	169.877
6zL1L3AQ50x7qeQUbtXMpM	Quem me Colocou pra Beber - Ao Vivo	['5Lv2GUVwqmQBPwrTrxucE5']	['Os Barões Da Pisadinha']	54	False	Solo	2	1	184	2020-07-17	146509	3	0	4	0.617	0.631	0.942	1.03e-06	0.961	-1.576	0.0705	0.943	172.057
6pgoGpBkKUvXrrU95j0khl	Cidade Vizinha - Ao Vivo	['3p7PcrEHaaKLJnPUGOtRlT']	['Henrique & Juliano']	25	False	Solo	10	1	0	2018-10-05	178903	9	1	4	0.698	0.565	0.555	0	0.612	-7.221	0.0284	0.308	94.898
3zXIfbjxSzPMNP6JDZsQsi	Mitsubishi	['3rfM2cGqF6DB0kUyytMkXx', '2NMYOlZHIEsSq7pp5jBjic']	['Orochi', 'Kizzy']	63	True	Collaboration	4	2	184	2020-03-27	182181	11	0	4	0.132	0.751	0.571	0	0.101	-7.017	0.209	0.698	110.021
1HEr5uCRyuuLlVCOB1RiTE	Garupa	['4PzYKhC14sTJNEr0dzoo0d', '6tzRZ39aZlNqlUzQlkuhDV']	['Luísa Sonza', 'Pabllo Vittar']	55	False	Collaboration	1	2	184	2019-06-13	128067	6	0	4	0.175	0.785	0.76	6.25e-05	0.169	-4.168	0.0438	0.498	101.964
5hJJOWPZtBq15zVfWWM8lZ	Acabou Acabou (Quando Eu Digo Que Acabou) - Live	['3WQ1s2QFvL6crxBvrVhwzj', '1AL2GKpmRrKXkYIcASuRFa']	['Gabriel Diniz', 'Wesley Safadão']	50	False	Collaboration	4	2	180	2018-03-16	191061	11	1	4	0.429	0.659	0.935	0	0.365	-2.616	0.0845	0.705	101.978
0tsnSrX4XuUMzu0ehBhCFk	Será	['5D56dZmhE9DgT01XixdHiD', '3zgnrYIltMkgeejmvMCnes']	['Lagum', 'IZA']	62	False	Collaboration	1	2	184	2020-06-19	177299	1	0	4	0.24	0.752	0.57	0	0.325	-6.398	0.0751	0.519	98.963
2epD7jzjNfrQYxdSaODCvF	Vai Luan, Rainha dos Faixa Preta	['4wwEIIZHZG4WFy0PfZnKTn', '6mvvdYsewi0vnz6JYfE9D9']	['Mc Brunyn', 'Mc Moana']	46	True	Collaboration	1	2	184	2020-03-20	161777	1	1	4	0.0546	0.892	0.375	0	0.0746	-8.492	0.161	0.437	141.148
6AQHdnPnoNoSpCJIO23KsX	Sentou e Gostou	['5GqnSMX8p2hxqsM6LqDty3', '0tvACMjTDrW7HCo4F2wiIb', '2kMDiFDvjMOoLfcZbLgA6s']	['MC JottaPê', 'DJ RD', 'MC M10']	59	False	Collaboration	1	3	181	2019-06-22	163200	7	1	4	0.289	0.665	0.68	0.00154	0.0932	-3.202	0.391	0.676	149.441
74gguwbBvfBTurNJUWFOsC	Largado As Traças - Acústico	['487N2T9nIPEHrlTZLL3SQs']	['Zé Neto & Cristiano']	61	False	Solo	1	1	183	2018-03-14	217846	3	0	4	0.587	0.799	0.743	0	0.287	-6.062	0.041	0.669	121.99
2cWCwWJTozhsGxmvrJJaXn	Mlks de Sp	['1QBWA6tuiZ0JuDluPqbe71', '0oNOkdVXXFaWC9tPb7Ol10', '5K854sjdzabwOy9KltU3Po', '4xKfNBUXa00go8RU9TwwkI', '4Y0VwRwAOyJutxoVpPX4td']	['Recayd Mob', 'Dfideliz', 'MC Igu', 'Jé Santiago', 'Derek']	59	True	Collaboration	1	5	184	2020-06-05	195795	1	1	4	0.0817	0.901	0.516	0	0.0922	-7.948	0.0726	0.18	118.957
5RqR4ZCCKJDcBLIn4sih9l	Party Girl	['1XLWox9w1Yvbodui0SRhUQ']	['StaySolidRocky']	77	False	Solo	1	1	184	2020-04-21	147800	6	0	4	0.749	0.728	0.431	0	0.0996	-9.966	0.0622	0.629	130.022
1wZ59VKgYD5Rho6YYvrjPB	Vou falar que não quero	['3TJGVUkSJzk5ZPixMFczZX']	['Vitor Fernandes']	74	False	Solo	1	1	184	2021-02-04	186831	4	1	4	0.592	0.665	0.705	3.91e-05	0.164	-5.458	0.0317	0.597	155.994
5vdp5UmvTsnMEMESIF2Ym7	Another One Bites The Dust - Remastered 2011	['1dfeR4HaWDbWqFHLkxsg1d']	['Queen']	84	False	Solo	3	1	182	1980-06-27	214653	5	0	4	0.112	0.933	0.528	0.312	0.163	-6.472	0.161	0.754	109.967
5sjvZiR2SjOGJimYmHXfzd	Sou Teu Fã	['6xlRSRMLgZbsSNd0BMobwy', '5veVxxPm1vzgi6pO2iVA8L', '2d92LVCevmO89rznIQqOhL']	['DENNIS', 'Bruno Martini', 'Vitin']	66	False	Collaboration	1	3	184	2018-04-06	170956	2	1	4	0.115	0.777	0.659	0	0.0624	-5.908	0.0309	0.465	125.078
15kdyHRNcHSCTRjvHvmqrs	Cobra Venenosa (feat. DJ Will22)	['3CDoRporvSjdzTrm99a3gi', '4WrL8YBVkibeodZIhBLjsn']	['LUDMILLA', 'DJ Will22']	46	False	Collaboration	1	2	184	2020-07-03	121685	1	1	4	0.0311	0.823	0.679	1.27e-05	0.415	-7.802	0.0724	0.596	150.135
6zsEKAZZulmsl1Qlw5G3EX	Morena	['1SXhEXzOTF7YeuQX59m7pT']	['NATTAN']	70	False	Solo	2	1	184	2021-04-01	178736	7	1	4	0.572	0.663	0.686	0	0.174	-7.321	0.0359	0.923	154.995
1PLoN5xALSxzIXuQjTGMA0	Eu Te Quero	['7qPLO2XOUaRrRxkvLZ3AEK', '6xF3XdxG7VHRmQmTJxRqX8']	['Zeeba', 'Manu Gavassi']	57	False	Collaboration	1	2	183	2020-05-08	203333	6	1	4	0.074	0.857	0.55	0.000738	0.0721	-5.428	0.0641	0.515	90.005
0pqyzGaS6qpdHs3bzjVYzb	Sem Contraindicação (feat. Bruno & Marrone) - Ao Vivo	['3k68C6mNMJL6OaAdWeW2ZF', '5JXhkyafynxCvxtov7C1PV']	['Diego & Victor Hugo', 'Bruno & Marrone']	47	False	Collaboration	1	2	184	2017-09-14	181736	4	0	4	0.581	0.647	0.873	0	0.586	-2.42	0.0605	0.612	112.917
2tGvwE8GcFKwNdAXMnlbfl	happier	['1McMsnEElThX1knmY4oliG']	['Olivia Rodrigo']	89	True	Solo	8	1	184	2021-05-21	175933	6	1	3	0.765	0.395	0.443	9.67e-06	0.0839	-9.72	0.133	0.338	168.924
2caDAj0O4uD8OlJ8bap9nz	Favela chegou - Ao vivo	['3CDoRporvSjdzTrm99a3gi', '7FNnA9vBm6EKceENgCGRMb']	['LUDMILLA', 'Anitta']	56	False	Collaboration	1	2	184	2019-02-27	169954	1	0	4	0.495	0.606	0.877	0.00177	0.958	-10.087	0.0735	0.767	150.045
2rXIj8SkYrAWQ4Dn2oiupk	Camisa do Grêmio	['1CbQrKvCpEnekM3QMGJtXK', '2SDYnXWEAiTFyyKyRDy79I']	['MC Meno K', 'DJ Neeh']	57	True	Collaboration	1	2	184	2020-12-28	139472	9	1	4	0.323	0.898	0.466	0	0.0686	-10.864	0.421	0.934	137.052
2qE0S1LFtf9l2t3lxtxUtX	Tudo que Eu Queria - Ao Vivo	['7MiDcPa6UiV3In7lIM71IN']	['Gusttavo Lima']	53	False	Solo	3	1	184	2021-02-04	178688	4	1	4	0.406	0.654	0.648	0	0.104	-4.462	0.0443	0.612	143.838
46HNZY1i7O6jwTA7Slo2PI	My Universe	['4gzpq5DPGxSnKTe4SA8HAU', '3Nrfpe0tUJi4K4DXYWgMUX']	['Coldplay', 'BTS']	87	False	Collaboration	10	2	184	2021-10-15	226198	1	0	4	0.0114	0.573	0.711	0	0.328	-6.268	0.0406	0.47	105.006
1N19UVD4GRBFT6UrDaX6rk	Bebe e Vem Me Procurar / Quem Ama Sente Saudade (Ao Vivo)	['5JG9GISYjRLQUJMH2C6iJ5', '6vTqEFbTtTRJsuIpzZgjxi']	['Turma do Pagode', 'Grupo Menos É Mais']	64	False	Collaboration	6	2	184	2021-05-21	216818	9	1	4	0.634	0.68	0.712	0	0.933	-6.781	0.0609	0.784	88.0
7sl95MXCpM8WWsaH1BqvR3	Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília	['3k68C6mNMJL6OaAdWeW2ZF', '1yR65psqiazQpeM79CcGh8']	['Diego & Victor Hugo', 'Marília Mendonça']	44	False	Collaboration	3	2	184	2019-07-12	144071	0	1	4	0.67	0.662	0.884	0	0.45	-3.239	0.064	0.705	117.038
75G8U8YHMcHirBsO0we3zR	7 Dias 7 Corpos	['1cNPXWhKfjI0fT5EMCnamR', '14D0I0RYqvIorkPL2EWoQh']	['Dj Guuga', 'MC WM']	7	False	Collaboration	1	2	0	2019-10-11	162432	3	0	4	0.38	0.891	0.877	0	0.118	-1.586	0.374	0.853	79.99
6bSvoJ36Z446sBPf7NEhh9	Pode chorar	['11iQCRz636WFdHj42qxAF6']	['POCAH']	45	False	Solo	1	1	184	2019-08-23	143376	0	0	5	0.12	0.563	0.749	0.000196	0.0597	-4.414	0.0588	0.651	99.274
2JVbZEpewmqNlSzmXJTx2E	Favela	['0NGAZxHanS9e0iNHpR8f2W', '7hssUdpvtY5oiARaUDgFZ3']	['Alok', 'Ina Wroldsen']	63	False	Collaboration	1	2	1	2018-08-17	185104	2	0	4	0.0125	0.777	0.812	0.00233	0.0264	-3.206	0.0598	0.283	103.023
7wMAgaPiKzTNxpDWu2BPfk	Jenifer	['3WQ1s2QFvL6crxBvrVhwzj']	['Gabriel Diniz']	51	False	Solo	2	1	184	2019-02-01	160640	8	1	4	0.22	0.768	0.934	1.73e-06	0.0854	-2.533	0.0453	0.916	160.108
7h0d2h0fUmzbs7zeFigJPn	HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX	['0Y5tJX1MQlPlqiwlOH1tJY', '7ltDVBr6mKbRvohxheJ9h1', '5f7VJjfbwm532GiveGC0ZK']	['Travis Scott', 'ROSALÍA', 'Lil Baby']	70	True	Collaboration	1	3	184	2019-12-27	244873	2	0	4	0.0567	0.559	0.491	0	0.0992	-6.406	0.0346	0.114	153.131
79Djb1E319BwnYZ8cEA1mQ	BONEKINHA	['7rXMvXRnWHaSwnVvPeUUfw']	['Gloria Groove']	74	False	Solo	1	1	183	2021-06-17	168887	7	1	4	0.053	0.652	0.823	0	0.355	-4.31	0.0585	0.353	131.831
1zI3RU0boCVsAXChjCvESu	Até que enfim - Ao vivo	['5ZfBThYiIIhL7jHMG8gDB2']	['Ferrugem']	66	False	Solo	13	1	184	2019-07-19	224181	3	1	4	0.538	0.568	0.703	0	0.922	-5.268	0.034	0.74	139.889
50YbE5MrvSu8Fz6A2dgTZ8	Bebida Na Ferida - Ao Vivo	['487N2T9nIPEHrlTZLL3SQs']	['Zé Neto & Cristiano']	62	False	Solo	1	1	180	2018-07-13	199363	1	1	4	0.735	0.605	0.796	0	0.842	-5.195	0.164	0.51	126.099
08fa9LFcFBTcilB3iq2e2A	epiphany	['06HL4z0CvFAxyc27GXpf02']	['Taylor Swift']	69	False	Solo	13	1	184	2020-07-24	289749	1	1	4	0.731	0.354	0.267	0.000402	0.0858	-13.69	0.0281	0.113	94.219
7J3QMuDCSv56jRSiD9jFBF	Cidade Inteira	['007FXgr0jLBJxhPJjacXQH', '43DRDu6nLSeIedZ7T1A616']	['Eric Land', 'Xand Avião']	64	False	Collaboration	1	2	183	2020-01-31	214285	7	1	4	0.609	0.57	0.907	0	0.135	-3.086	0.038	0.964	168.036
0DwzQguiWvB8jJonQ5ewJu	Virgem	['7mOHrerbDSX5PbvTbuFAS9', '0tT3PBtMfXmeWjZQQVS8M5', '03PnQHlbH5nDDVX3hNg628']	['MC Lya', 'MC Henny', 'Dj GM']	44	True	Collaboration	1	3	184	2019-10-07	194823	3	0	4	0.799	0.794	0.619	0	0.0781	-5.779	0.124	0.765	170.004
3pDmxI5F2cNRcTxOd89TjV	Ponte Perra	['6tzRZ39aZlNqlUzQlkuhDV']	['Pabllo Vittar']	40	False	Solo	4	1	184	2019-10-31	133373	10	0	4	0.0691	0.733	0.662	2.05e-05	0.0902	-6.705	0.242	0.382	175.853
3fWhwTdoZXScaoGReWzvtv	Morena	['2UiLeUnwb6HIGBjyp6BK8J', '5hPHLE5ssifxHX5bhK8iXR', '3tkq9ZnBaejLPLRpg8kGET']	['Pezão', 'FP do Trem Bala', 'DJ 2F']	35	True	Collaboration	1	3	184	2019-11-15	149200	11	0	4	0.0656	0.703	0.458	0	0.0807	-10.077	0.0374	0.631	150.206
4c21Aq5C8YMDBQWt9bjYBF	Se Ferrou	['1mXAhKnZEdF6rotyyd4GBi', '6xlRSRMLgZbsSNd0BMobwy']	['MC Kevinho', 'DENNIS']	52	False	Collaboration	1	2	184	2020-09-25	145600	0	1	4	0.223	0.804	0.854	0	0.0631	-3.923	0.0908	0.823	150.021
1JEqsDV5Y7Qdtc4FeUhsl1	Beijo do Vampiro - Ao Vivo	['5Lv2GUVwqmQBPwrTrxucE5', '1AL2GKpmRrKXkYIcASuRFa']	['Os Barões Da Pisadinha', 'Wesley Safadão']	68	False	Collaboration	14	2	184	2021-08-25	149202	4	1	4	0.446	0.666	0.968	0	0.0625	-2.076	0.059	0.96	164.007
5B1skkpiljQOQLAmANiaDa	Meninos e Meninas	['59FrDXDVJz0EKqYg39dnT2']	['Jão']	67	False	Solo	7	1	184	2021-10-20	161515	11	1	4	0.0218	0.629	0.718	1.87e-06	0.178	-4.911	0.0248	0.583	147.902
0eeeyCAGnGZInPtpkdYiPa	Jamais Vu	['3Nrfpe0tUJi4K4DXYWgMUX']	['BTS']	71	False	Solo	6	1	182	2019-04-12	227275	8	1	4	0.226	0.608	0.47	0	0.0963	-6.73	0.0428	0.241	81.0
2nMOodYNHBAQ3Kc1QNimZU	Cool	['6M2wZ9GZgrQXHCFfjv46we']	['Dua Lipa']	64	False	Solo	3	1	180	2020-03-27	209583	5	0	4	0.133	0.469	0.785	1.55e-06	0.0931	-4.015	0.0664	0.79	89.719
1tYJnXtKLoWVIL4lZOouQG	Cê Tá Preparada - Ao Vivo Em Goiânia / 2021	['2T1se5h5FRkw7ZfR7yxdlm', '1yR65psqiazQpeM79CcGh8']	['Tayrone', 'Marília Mendonça']	84	False	Collaboration	1	2	184	2021-07-16	213006	2	1	4	0.501	0.782	0.845	0	0.713	-3.731	0.0721	0.771	121.95
6XQXrPutPuCIjfxwAmKnbe	Trilha	['5pBMkZNIlbGTH3hrsQJqAa', '5wEgjH2s4SAiffRmzkBqHB']	['Mc Kevin', 'Wall Hein']	58	True	Collaboration	3	2	183	2021-05-21	161280	4	1	4	0.227	0.804	0.538	0	0.251	-8.463	0.278	0.424	125.131
4zN7Kfk6s75jBOEehLHzV2	Não Parei De Sofrer	['1X6ORK7IekgmyjV6IFPszP']	['Gustavo Mioto']	76	False	Solo	1	1	184	2021-06-25	176394	4	0	4	0.317	0.702	0.88	0	0.108	-2.671	0.145	0.632	157.999
24Yi9hE78yPEbZ4kxyoXAI	Roses - Imanbek Remix	['0H39MdGGX6dbnnQPt6NQkZ', '5rGrDvrLOV2VV8SCFVGWlj']	['SAINt JHN', 'Imanbek']	85	True	Collaboration	1	2	161	2019-10-09	176840	8	1	4	0.0167	0.77	0.724	0.0107	0.353	-5.484	0.0495	0.898	121.975
7tswnwncDD0zJ1JpFf13Gl	Rave Balança E Bafora	['0awYrHoDgY7bTDlAb3wGuF']	['Ventura']	49	False	Solo	1	1	184	2020-07-08	193796	9	1	4	0.112	0.843	0.819	0.0114	0.932	-2.75	0.209	0.544	134.929
4gvrJnKCKIPiacNsWVQwEU	love nwantiti (feat. Dj Yo! & AX'EL) - Remix	['048LktY5zMnakWq7PTtFrz', '7iTLGcddv1bOPirdYJjKVy', '5fUXK5m3BNwoRgTyKq8tnz']	"['CKay', 'Dj Yo!', ""AX'EL""]"	94	False	Collaboration	1	3	184	2021-09-09	188368	8	1	3	0.436	0.579	0.596	0.0938	0.0549	-4.823	0.0561	0.443	119.9
3ow7zYRhbIO7f4yyHI4ZaD	Manha	['68YeXpLt3jB7JHQS5ZjMGo']	['Teto']	67	False	Solo	3	1	184	2021-04-01	177442	7	0	4	0.0193	0.913	0.609	0	0.0974	-6.551	0.0948	0.842	140.009
4l0Mvzj72xxOpRrp6h8nHi	Lose You To Love Me	['0C8ZW7ezQVs4URX5aX7Kqx']	['Selena Gomez']	84	False	Solo	4	1	179	2020-01-10	206458	4	1	4	0.556	0.488	0.343	0	0.21	-8.985	0.0436	0.0978	102.819
5VTqW8raQYnj2avZ27nO2a	penhasco.	['4PzYKhC14sTJNEr0dzoo0d']	['Luísa Sonza']	72	False	Solo	11	1	0	2021-07-18	186121	8	0	4	0.775	0.43	0.467	0	0.0933	-8.56	0.051	0.382	77.249
4oH03lpFiysmcWex1AyddD	Me Negaram Amor	['0QHGCPmM4UgeNvrNPntSlu', '1cYhx7ZOhYoVmnDPb9KMwo', '2iK1rsbYstkSVn57M4s8ut', '23ot0eI6ByBW6LrlBfr2bm', '1T0F05F7TEo6QYr4vtGJdb']	['Cynthia Luz', 'Mc Davi', 'Gaab', 'Pedro Lotto', 'Paiva Prod']	64	False	Collaboration	1	5	184	2018-04-18	288000	8	0	4	0.689	0.517	0.46	0	0.0717	-11.733	0.328	0.534	94.985
7rglLriMNBPAyuJOMGwi39	Cold Heart - PNAU Remix	['3PhoLpVuITZKcymswpck5b', '6M2wZ9GZgrQXHCFfjv46we', '6n28c9qs9hNGriNa72b26u']	['Elton John', 'Dua Lipa', 'PNAU']	88	False	Collaboration	1	3	184	2021-10-22	202735	1	1	4	0.0354	0.795	0.8	7.25e-05	0.0915	-6.32	0.0309	0.934	116.032
3rmo8F54jFF8OgYsqTxm5d	Bad Habits	['6eUKZXaKkcviH0Ku9w2n3V']	['Ed Sheeran']	95	False	Solo	4	1	183	2021-10-29	230746	11	0	4	0.0451	0.807	0.893	2.79e-05	0.366	-3.745	0.0347	0.537	126.011
63400Pm7x5Awe4NH82oRYe	War	['7gJN8W0589FisSYJS17K54', '4LAFtDzlQM89xov636hMVv']	['Filipe Ret', 'Dallass']	68	True	Collaboration	1	2	181	2021-03-18	152582	6	0	4	0.202	0.573	0.633	0	0.128	-6.327	0.0586	0.309	150.85
5HFvMPiNjclAq8DbEAPWMw	Várias Queixas	['6q7nMIVgGohQ14mSsq3F8t']	['Gilsons']	72	False	Solo	1	1	184	2019	170109	7	1	4	0.463	0.743	0.508	0.000153	0.223	-8.024	0.0516	0.256	91.002
3bUDPTCStUeLcUgXgvepQh	inesquecível	['0kjGPGtoyKwKVOZAKmv5K6', '3qvcCP2J0fWi0m0uQDUf6r']	['GIULIA BE', 'Luan Santana']	68	False	Collaboration	1	2	184	2020-10-09	186519	8	0	4	0.0716	0.671	0.773	0	0.122	-5.479	0.0916	0.616	99.942
09KUam5nfzNEXSSV9zWiT9	O Matuto Se Apaixonou	['5Lv2GUVwqmQBPwrTrxucE5']	['Os Barões Da Pisadinha']	57	False	Solo	23	1	184	2020-04-09	130511	6	0	4	0.628	0.771	0.803	0	0.0795	-6.058	0.0378	0.966	172.008
27U7PBEwkbOuVcyXusOvvv	Meia Noite	['5K8Rmjmf4RZFffz94EmBRt']	['Zé Vaqueiro']	63	False	Solo	1	1	184	2020-11-25	210352	9	0	4	0.36	0.771	0.868	0	0.0948	-3.556	0.0584	0.96	156.057
3w4RBPBd4cBwcGvK26deQO	Acertou na Mosca	['4FUMTycjZlEY6ZxMgqNjC8', '7MiDcPa6UiV3In7lIM71IN']	['Tierry', 'Gusttavo Lima']	54	False	Collaboration	8	2	184	2020-11-20	145961	6	1	4	0.319	0.622	0.725	0	0.407	-3.754	0.0397	0.694	129.87
0UcXwpDGXU9IAwo6ZeRneX	Eterno Replay - Ao Vivo	['3p7PcrEHaaKLJnPUGOtRlT']	['Henrique & Juliano']	0	False	Solo	15	1	0	2020-05-15	174066	2	1	4	0.467	0.658	0.719	0	0.777	-5.417	0.153	0.805	161.889
